OrderID,PaymentID,Cash,Transfer,PaymentDate
ORD029539,PAYM216650,yes,no,2023-05-03
ORD054607,PAYM299887,no,yes,2023-02-09
ORD079146,PAYM286136,no,yes,2023-09-14
ORD002905,PAYM868048,yes,no,2023-02-27
ORD046745,PAYM305311,no,yes,2023-11-12
ORD049880,PAYM365458,no,yes,2023-02-08
ORD065006,PAYM857647,yes,no,2023-11-01
ORD029856,PAYM362096,no,yes,2023-05-31
ORD067977,PAYM284549,no,yes,2023-03-28
ORD044498,PAYM962068,no,yes,2023-02-04
ORD055336,PAYM232956,no,yes,2023-04-19
ORD055079,PAYM455046,yes,no,2023-01-09
ORD033630,PAYM342687,yes,no,2023-05-27
ORD055591,PAYM601788,yes,no,2023-12-06
ORD001333,PAYM260721,yes,no,2023-07-10
ORD066881,PAYM317323,no,yes,2023-04-12
ORD058341,PAYM966737,yes,no,2023-10-16
ORD015575,PAYM804852,no,yes,2023-07-15
ORD083199,PAYM108131,no,yes,2023-07-20
ORD039280,PAYM729998,no,yes,2023-03-27
ORD048127,PAYM257938,yes,no,2023-12-09
ORD012269,PAYM326842,yes,no,2023-12-10
ORD064277,PAYM753617,no,yes,2023-06-12
ORD065231,PAYM279916,no,yes,2023-06-01
ORD039074,PAYM284762,yes,no,2023-10-16
ORD031481,PAYM871358,yes,no,2023-10-03
ORD072965,PAYM100042,yes,no,2023-11-01
ORD058487,PAYM641792,no,yes,2023-02-22
ORD065990,PAYM998240,no,yes,2023-09-28
ORD056108,PAYM129754,no,yes,2023-10-06
ORD024129,PAYM211135,yes,no,2023-12-16
ORD079770,PAYM209044,yes,no,2023-01-27
ORD062984,PAYM925557,no,yes,2023-08-05
ORD074524,PAYM947372,yes,no,2023-12-18
ORD033744,PAYM265457,yes,no,2023-05-22
ORD048388,PAYM491581,yes,no,2023-05-28
ORD040197,PAYM752842,no,yes,2023-07-20
ORD042652,PAYM497436,yes,no,2023-03-09
ORD012769,PAYM210736,yes,no,2023-04-20
ORD030606,PAYM834558,yes,no,2023-04-14
ORD048246,PAYM222133,no,yes,2023-11-19
ORD038725,PAYM705923,no,yes,2023-01-21
ORD009654,PAYM485846,yes,no,2023-04-13
ORD041202,PAYM959360,yes,no,2023-09-22
ORD055097,PAYM460017,yes,no,2023-07-24
ORD012878,PAYM354128,yes,no,2023-07-27
ORD010645,PAYM762479,no,yes,2023-03-04
ORD021827,PAYM403408,no,yes,2023-09-28
ORD080967,PAYM274725,no,yes,2023-02-09
ORD033240,PAYM130160,yes,no,2023-10-24
ORD039912,PAYM805127,no,yes,2023-10-05
ORD035011,PAYM882079,yes,no,2023-11-13
ORD015285,PAYM414785,yes,no,2023-07-21
ORD073045,PAYM871239,no,yes,2023-01-11
ORD005258,PAYM158510,no,yes,2023-03-26
ORD001948,PAYM467688,yes,no,2023-07-12
ORD071881,PAYM529444,no,yes,2023-01-05
ORD079862,PAYM758273,no,yes,2023-10-20
ORD079463,PAYM703015,yes,no,2023-02-08
ORD082060,PAYM327648,no,yes,2023-12-23
ORD014260,PAYM482968,no,yes,2023-02-04
ORD015968,PAYM372028,no,yes,2023-01-01
ORD073698,PAYM264643,yes,no,2023-04-27
ORD016282,PAYM438235,yes,no,2023-11-05
ORD064380,PAYM121560,no,yes,2023-01-26
ORD065471,PAYM987982,no,yes,2023-12-28
ORD059223,PAYM911400,yes,no,2023-01-23
ORD027904,PAYM211822,no,yes,2023-01-23
ORD066156,PAYM404042,no,yes,2023-09-20
ORD028294,PAYM907195,yes,no,2023-05-02
ORD041982,PAYM780831,no,yes,2023-02-19
ORD060920,PAYM410984,no,yes,2023-09-11
ORD025157,PAYM890979,yes,no,2023-12-02
ORD038121,PAYM940966,yes,no,2023-04-20
ORD010400,PAYM631735,yes,no,2023-03-13
ORD029805,PAYM839424,no,yes,2023-10-13
ORD052925,PAYM816317,yes,no,2023-06-14
ORD054302,PAYM246789,yes,no,2023-08-23
ORD071135,PAYM218958,no,yes,2023-02-28
ORD021791,PAYM538773,yes,no,2023-04-21
ORD052023,PAYM943099,no,yes,2023-09-09
ORD002358,PAYM155916,yes,no,2023-09-01
ORD066493,PAYM379699,no,yes,2023-08-03
ORD040587,PAYM280165,yes,no,2023-04-10
ORD073718,PAYM719586,yes,no,2023-07-16
ORD031847,PAYM502606,no,yes,2023-01-18
ORD056515,PAYM771316,yes,no,2023-05-27
ORD069571,PAYM386334,no,yes,2023-10-27
ORD059547,PAYM875090,no,yes,2023-03-01
ORD071710,PAYM618877,yes,no,2023-01-08
ORD029034,PAYM696963,yes,no,2023-01-08
ORD008586,PAYM949802,yes,no,2023-10-18
ORD018587,PAYM877841,no,yes,2023-08-09
ORD045056,PAYM884742,yes,no,2023-11-22
ORD008308,PAYM356025,no,yes,2023-01-01
ORD002473,PAYM973520,no,yes,2023-05-18
ORD072507,PAYM377187,no,yes,2023-03-14
ORD082760,PAYM619262,no,yes,2023-11-20
ORD007892,PAYM115697,yes,no,2023-11-06
ORD078749,PAYM612567,yes,no,2023-01-10
ORD022670,PAYM591500,no,yes,2023-07-30
ORD030027,PAYM316618,no,yes,2023-12-06
ORD059854,PAYM441687,no,yes,2023-11-04
ORD032719,PAYM439293,yes,no,2023-07-27
ORD030323,PAYM234576,yes,no,2023-02-04
ORD058555,PAYM675410,no,yes,2023-08-23
ORD032480,PAYM177794,no,yes,2023-06-15
ORD052745,PAYM585984,yes,no,2023-04-18
ORD050879,PAYM894990,no,yes,2023-04-11
ORD036634,PAYM776638,no,yes,2023-07-11
ORD074405,PAYM597772,yes,no,2023-04-06
ORD052723,PAYM750435,no,yes,2023-02-04
ORD030927,PAYM531219,no,yes,2023-05-19
ORD067788,PAYM507747,no,yes,2023-03-19
ORD070114,PAYM974594,yes,no,2023-04-13
ORD027373,PAYM995253,no,yes,2023-02-04
ORD081079,PAYM602321,yes,no,2023-05-09
ORD081542,PAYM893694,yes,no,2023-11-11
ORD047321,PAYM206562,yes,no,2023-01-18
ORD035941,PAYM701360,yes,no,2023-01-30
ORD057491,PAYM653674,no,yes,2023-11-23
ORD046684,PAYM285248,no,yes,2023-05-08
ORD054383,PAYM740792,no,yes,2023-10-12
ORD027228,PAYM809915,no,yes,2023-07-23
ORD079456,PAYM441680,yes,no,2023-10-06
ORD045700,PAYM592589,no,yes,2023-04-03
ORD018260,PAYM528938,yes,no,2023-04-19
ORD000385,PAYM962899,no,yes,2023-12-25
ORD074786,PAYM940145,yes,no,2023-05-10
ORD061600,PAYM104017,no,yes,2023-02-04
ORD037727,PAYM394482,no,yes,2023-07-21
ORD076142,PAYM609954,yes,no,2023-05-12
ORD025670,PAYM762163,yes,no,2023-03-17
ORD057065,PAYM881540,yes,no,2023-07-24
ORD064293,PAYM586521,no,yes,2023-10-13
ORD042756,PAYM671299,no,yes,2023-05-03
ORD054952,PAYM635328,no,yes,2023-04-12
ORD005703,PAYM503179,no,yes,2023-10-06
ORD065030,PAYM963383,yes,no,2023-12-26
ORD001801,PAYM315553,yes,no,2023-12-23
ORD038610,PAYM902505,yes,no,2023-06-27
ORD032509,PAYM726157,yes,no,2023-05-14
ORD009625,PAYM423802,no,yes,2023-01-24
ORD063737,PAYM685190,yes,no,2023-06-25
ORD049803,PAYM177718,yes,no,2023-07-29
ORD048771,PAYM122780,yes,no,2023-07-13
ORD028986,PAYM440463,no,yes,2023-09-23
ORD060538,PAYM553005,no,yes,2023-12-02
ORD034741,PAYM105489,no,yes,2023-06-27
ORD078404,PAYM949594,no,yes,2023-07-16
ORD036452,PAYM258767,yes,no,2023-12-17
ORD062389,PAYM851894,no,yes,2023-12-16
ORD080534,PAYM732046,yes,no,2023-10-05
ORD078808,PAYM752702,no,yes,2023-06-20
ORD058479,PAYM397970,yes,no,2023-04-03
ORD014773,PAYM308937,yes,no,2023-02-14
ORD050943,PAYM653931,yes,no,2023-09-21
ORD066835,PAYM210750,yes,no,2023-02-20
ORD017831,PAYM482825,yes,no,2023-06-04
ORD070559,PAYM233482,yes,no,2023-06-01
ORD027871,PAYM841470,yes,no,2023-04-06
ORD006426,PAYM700864,no,yes,2023-12-06
ORD075990,PAYM833313,yes,no,2023-12-18
ORD067155,PAYM886944,no,yes,2023-08-12
ORD021623,PAYM353748,no,yes,2023-01-19
ORD041753,PAYM391991,no,yes,2023-04-17
ORD060011,PAYM799675,yes,no,2023-08-01
ORD060721,PAYM306246,yes,no,2023-01-07
ORD005462,PAYM117862,no,yes,2023-06-02
ORD005140,PAYM879867,yes,no,2023-09-16
ORD037870,PAYM811850,yes,no,2023-11-14
ORD032222,PAYM359407,yes,no,2023-08-04
ORD078081,PAYM448066,no,yes,2023-03-12
ORD040411,PAYM960247,no,yes,2023-07-16
ORD012626,PAYM112077,yes,no,2023-09-29
ORD080885,PAYM287859,yes,no,2023-05-01
ORD031229,PAYM485753,yes,no,2023-06-25
ORD066421,PAYM320225,no,yes,2023-05-13
ORD010078,PAYM327435,no,yes,2023-02-18
ORD023679,PAYM252953,no,yes,2023-07-29
ORD041215,PAYM173812,yes,no,2023-09-19
ORD019144,PAYM878903,no,yes,2023-05-01
ORD005851,PAYM775639,no,yes,2023-09-20
ORD060451,PAYM408114,yes,no,2023-10-07
ORD040299,PAYM543201,yes,no,2023-02-24
ORD023473,PAYM654222,yes,no,2023-10-18
ORD076843,PAYM905589,yes,no,2023-05-04
ORD019324,PAYM690765,yes,no,2023-11-09
ORD057493,PAYM382461,yes,no,2023-11-19
ORD004028,PAYM936541,no,yes,2023-12-10
ORD069104,PAYM119274,yes,no,2023-07-27
ORD045925,PAYM619594,no,yes,2023-05-06
ORD072390,PAYM503995,yes,no,2023-11-09
ORD079560,PAYM303714,yes,no,2023-11-04
ORD016538,PAYM327534,yes,no,2023-01-24
ORD050538,PAYM624395,yes,no,2023-05-31
ORD029226,PAYM813605,yes,no,2023-07-15
ORD039345,PAYM836368,yes,no,2023-02-08
ORD063890,PAYM346961,yes,no,2023-10-18
ORD044526,PAYM642823,yes,no,2023-07-14
ORD059484,PAYM817536,yes,no,2023-03-08
ORD015183,PAYM214279,no,yes,2023-03-15
ORD000569,PAYM928064,yes,no,2023-12-19
ORD028783,PAYM524979,yes,no,2023-02-27
ORD028365,PAYM270658,yes,no,2023-07-17
ORD007114,PAYM791568,yes,no,2023-12-15
ORD003507,PAYM166757,yes,no,2023-05-12
ORD082760,PAYM131146,no,yes,2023-08-10
ORD002349,PAYM677809,yes,no,2023-03-22
ORD077681,PAYM440161,yes,no,2023-06-13
ORD016605,PAYM594051,yes,no,2023-02-02
ORD061473,PAYM943676,yes,no,2023-05-12
ORD033426,PAYM193013,no,yes,2023-08-07
ORD056893,PAYM103349,no,yes,2023-10-03
ORD036546,PAYM560331,yes,no,2023-05-06
ORD020776,PAYM450983,no,yes,2023-01-23
ORD034671,PAYM598444,yes,no,2023-09-18
ORD000394,PAYM322454,no,yes,2023-11-27
ORD038659,PAYM620505,yes,no,2023-06-29
ORD026517,PAYM151139,no,yes,2023-08-22
ORD022797,PAYM624559,no,yes,2023-02-21
ORD018125,PAYM410933,no,yes,2023-08-22
ORD066966,PAYM905297,no,yes,2023-11-21
ORD021911,PAYM773440,yes,no,2023-07-09
ORD077491,PAYM528909,yes,no,2023-09-14
ORD004613,PAYM438505,no,yes,2023-09-05
ORD059001,PAYM862678,yes,no,2023-08-31
ORD044503,PAYM967861,no,yes,2023-10-06
ORD016822,PAYM323610,yes,no,2023-07-27
ORD048589,PAYM526050,no,yes,2023-08-11
ORD008186,PAYM303684,no,yes,2023-05-06
ORD081740,PAYM687927,no,yes,2023-01-28
ORD080855,PAYM389334,no,yes,2023-11-10
ORD079858,PAYM260444,yes,no,2023-06-14
ORD040926,PAYM650435,yes,no,2023-09-11
ORD071713,PAYM835805,no,yes,2023-09-23
ORD059202,PAYM479346,yes,no,2023-01-11
ORD068590,PAYM417187,no,yes,2023-01-12
ORD037452,PAYM170021,no,yes,2023-07-21
ORD015377,PAYM115524,no,yes,2023-12-15
ORD005897,PAYM471515,no,yes,2023-06-02
ORD054065,PAYM940736,no,yes,2023-06-26
ORD014350,PAYM555882,yes,no,2023-06-28
ORD015922,PAYM339463,no,yes,2023-08-02
ORD021419,PAYM849031,yes,no,2023-05-06
ORD049233,PAYM336025,yes,no,2023-11-07
ORD066331,PAYM962834,yes,no,2023-07-29
ORD041499,PAYM906272,no,yes,2023-08-04
ORD006835,PAYM492276,yes,no,2023-01-30
ORD081481,PAYM452809,yes,no,2023-11-02
ORD012670,PAYM327726,yes,no,2023-06-19
ORD070182,PAYM962218,no,yes,2023-02-16
ORD054669,PAYM963544,yes,no,2023-05-12
ORD057518,PAYM822788,no,yes,2023-05-22
ORD011169,PAYM781981,yes,no,2023-11-10
ORD011918,PAYM166977,yes,no,2023-08-19
ORD059407,PAYM627407,no,yes,2023-05-14
ORD053865,PAYM347904,no,yes,2023-04-18
ORD063582,PAYM933070,no,yes,2023-05-28
ORD070620,PAYM558070,no,yes,2023-03-16
ORD051790,PAYM947714,yes,no,2023-04-19
ORD017921,PAYM881198,yes,no,2023-06-30
ORD054546,PAYM615921,no,yes,2023-03-08
ORD079709,PAYM872611,no,yes,2023-07-08
ORD055955,PAYM796578,no,yes,2023-03-22
ORD025585,PAYM732889,yes,no,2023-10-21
ORD038575,PAYM820273,no,yes,2023-05-19
ORD073166,PAYM151649,yes,no,2023-03-27
ORD057622,PAYM518138,yes,no,2023-12-28
ORD009244,PAYM294373,no,yes,2023-02-17
ORD062389,PAYM893009,yes,no,2023-02-06
ORD071935,PAYM831641,yes,no,2023-10-09
ORD082301,PAYM707644,no,yes,2023-05-04
ORD022014,PAYM221628,no,yes,2023-10-11
ORD078735,PAYM568342,yes,no,2023-09-22
ORD058487,PAYM887965,no,yes,2023-08-04
ORD023792,PAYM647758,yes,no,2023-11-22
ORD067559,PAYM209812,no,yes,2023-04-24
ORD047707,PAYM873376,yes,no,2023-08-07
ORD046025,PAYM493342,yes,no,2023-05-22
ORD030690,PAYM721174,no,yes,2023-05-07
ORD061077,PAYM833934,yes,no,2023-08-13
ORD019475,PAYM810651,yes,no,2023-06-17
ORD035377,PAYM896505,yes,no,2023-05-05
ORD039935,PAYM755281,yes,no,2023-06-22
ORD059337,PAYM763609,yes,no,2023-04-17
ORD066744,PAYM925816,yes,no,2023-09-02
ORD073363,PAYM516692,yes,no,2023-08-25
ORD057381,PAYM602141,yes,no,2023-09-30
ORD050255,PAYM693351,no,yes,2023-08-12
ORD064656,PAYM124180,no,yes,2023-08-13
ORD034020,PAYM962090,no,yes,2023-09-17
ORD046524,PAYM505459,no,yes,2023-05-31
ORD079951,PAYM199322,yes,no,2023-12-14
ORD003614,PAYM539955,no,yes,2023-11-29
ORD041728,PAYM134669,yes,no,2023-08-31
ORD051575,PAYM247006,yes,no,2023-10-12
ORD031160,PAYM136853,yes,no,2023-03-28
ORD057172,PAYM600556,no,yes,2023-04-08
ORD031443,PAYM885729,yes,no,2023-11-03
ORD049513,PAYM706110,yes,no,2023-04-17
ORD028103,PAYM237304,no,yes,2023-09-29
ORD075095,PAYM851103,no,yes,2023-06-17
ORD036403,PAYM586629,yes,no,2023-07-25
ORD059272,PAYM957885,yes,no,2023-07-27
ORD041977,PAYM967691,yes,no,2023-05-31
ORD015006,PAYM937917,yes,no,2023-10-07
ORD041447,PAYM197804,no,yes,2023-10-22
ORD012409,PAYM395631,yes,no,2023-12-06
ORD017878,PAYM497237,no,yes,2023-11-02
ORD040984,PAYM860382,yes,no,2023-03-10
ORD028877,PAYM940611,no,yes,2023-06-19
ORD050990,PAYM391678,yes,no,2023-07-10
ORD023837,PAYM245315,yes,no,2023-10-31
ORD066019,PAYM297477,yes,no,2023-09-05
ORD079991,PAYM896800,yes,no,2023-01-06
ORD015555,PAYM177757,no,yes,2023-07-05
ORD054875,PAYM862242,yes,no,2023-06-10
ORD018777,PAYM713182,yes,no,2023-09-14
ORD023903,PAYM645943,yes,no,2023-05-11
ORD074708,PAYM982208,no,yes,2023-06-30
ORD064124,PAYM145920,no,yes,2023-04-08
ORD002714,PAYM124669,yes,no,2023-04-01
ORD032747,PAYM831970,no,yes,2023-10-31
ORD068587,PAYM609917,yes,no,2023-07-18
ORD043536,PAYM750485,no,yes,2023-04-18
ORD055299,PAYM653629,no,yes,2023-10-30
ORD018279,PAYM166934,no,yes,2023-09-30
ORD051576,PAYM256175,no,yes,2023-03-02
ORD052665,PAYM537947,yes,no,2023-07-11
ORD058268,PAYM241828,no,yes,2023-05-05
ORD007532,PAYM526751,no,yes,2023-12-30
ORD071767,PAYM964585,no,yes,2023-08-15
ORD073770,PAYM200969,yes,no,2023-09-12
ORD022901,PAYM407494,yes,no,2023-03-30
ORD059989,PAYM699013,no,yes,2023-07-27
ORD022308,PAYM193800,no,yes,2023-03-26
ORD038377,PAYM271689,yes,no,2023-05-24
ORD043893,PAYM151182,no,yes,2023-11-26
ORD011796,PAYM651432,no,yes,2023-04-14
ORD078660,PAYM998064,yes,no,2023-05-23
ORD063678,PAYM199246,no,yes,2023-11-22
ORD004920,PAYM168100,no,yes,2023-06-26
ORD071911,PAYM549647,yes,no,2023-07-21
ORD020213,PAYM837363,yes,no,2023-01-11
ORD063841,PAYM557375,no,yes,2023-01-22
ORD054567,PAYM802014,no,yes,2023-07-02
ORD066359,PAYM698198,no,yes,2023-11-25
ORD073180,PAYM323524,no,yes,2023-03-25
ORD011973,PAYM946617,no,yes,2023-11-27
ORD018678,PAYM215538,yes,no,2023-08-15
ORD021123,PAYM282167,no,yes,2023-05-28
ORD041784,PAYM760489,yes,no,2023-05-24
ORD047441,PAYM352634,no,yes,2023-04-16
ORD022633,PAYM605268,yes,no,2023-02-10
ORD035488,PAYM878530,yes,no,2023-03-15
ORD000579,PAYM319881,no,yes,2023-03-22
ORD076621,PAYM565728,yes,no,2023-07-30
ORD076105,PAYM769611,no,yes,2023-04-16
ORD046362,PAYM259095,yes,no,2023-12-10
ORD019578,PAYM384450,yes,no,2023-03-08
ORD034957,PAYM910361,yes,no,2023-02-02
ORD044773,PAYM466612,no,yes,2023-10-14
ORD010092,PAYM148810,yes,no,2023-04-30
ORD027824,PAYM517088,yes,no,2023-03-02
ORD049128,PAYM377492,no,yes,2023-03-20
ORD060902,PAYM398034,yes,no,2023-07-09
ORD071758,PAYM246083,no,yes,2023-05-22
ORD066958,PAYM736849,yes,no,2023-01-09
ORD073030,PAYM110734,yes,no,2023-11-20
ORD049306,PAYM469824,no,yes,2023-09-04
ORD041598,PAYM217900,no,yes,2023-09-14
ORD081590,PAYM176886,no,yes,2023-11-05
ORD019398,PAYM254286,yes,no,2023-05-31
ORD034702,PAYM557712,yes,no,2023-10-11
ORD034462,PAYM415616,no,yes,2023-06-23
ORD003797,PAYM602241,no,yes,2023-11-18
ORD015209,PAYM238483,yes,no,2023-12-04
ORD061716,PAYM859747,no,yes,2023-06-25
ORD013885,PAYM193606,no,yes,2023-09-19
ORD082953,PAYM133649,yes,no,2023-12-14
ORD046583,PAYM648821,yes,no,2023-09-08
ORD062833,PAYM660445,no,yes,2023-03-22
ORD077453,PAYM875293,no,yes,2023-11-11
ORD056300,PAYM883958,no,yes,2023-05-11
ORD039938,PAYM143264,yes,no,2023-04-26
ORD081834,PAYM569205,yes,no,2023-08-08
ORD035323,PAYM707367,yes,no,2023-11-17
ORD001037,PAYM481636,yes,no,2023-01-30
ORD078721,PAYM477490,yes,no,2023-02-28
ORD012975,PAYM267152,yes,no,2023-08-29
ORD025900,PAYM226516,no,yes,2023-10-20
ORD070726,PAYM811494,no,yes,2023-05-29
ORD003127,PAYM434755,yes,no,2023-08-08
ORD069588,PAYM862316,yes,no,2023-12-23
ORD002430,PAYM162218,no,yes,2023-08-15
ORD021042,PAYM989509,no,yes,2023-05-04
ORD036535,PAYM189042,yes,no,2023-05-19
ORD002644,PAYM966388,no,yes,2023-02-15
ORD065363,PAYM695535,yes,no,2023-07-03
ORD062295,PAYM723650,no,yes,2023-06-18
ORD063857,PAYM194369,no,yes,2023-08-02
ORD065846,PAYM620972,no,yes,2023-10-20
ORD069340,PAYM450633,no,yes,2023-07-05
ORD075891,PAYM206075,no,yes,2023-11-01
ORD041585,PAYM397873,no,yes,2023-08-29
ORD060770,PAYM839800,yes,no,2023-03-15
ORD049478,PAYM687548,no,yes,2023-01-29
ORD050242,PAYM324365,yes,no,2023-09-14
ORD049127,PAYM578553,yes,no,2023-11-04
ORD073033,PAYM481071,no,yes,2023-03-12
ORD047756,PAYM423805,yes,no,2023-01-17
ORD003307,PAYM829345,yes,no,2023-10-11
ORD079064,PAYM318908,no,yes,2023-09-14
ORD053598,PAYM400287,no,yes,2023-08-10
ORD051077,PAYM109891,no,yes,2023-03-20
ORD027633,PAYM842230,yes,no,2023-12-30
ORD042795,PAYM737320,no,yes,2023-12-10
ORD064072,PAYM948705,yes,no,2023-03-28
ORD008864,PAYM769089,no,yes,2023-11-25
ORD038069,PAYM418431,no,yes,2023-10-25
ORD056771,PAYM756400,no,yes,2023-05-12
ORD072339,PAYM551771,yes,no,2023-09-12
ORD054742,PAYM866587,no,yes,2023-12-22
ORD032209,PAYM277462,yes,no,2023-11-28
ORD017372,PAYM429250,no,yes,2023-09-26
ORD066481,PAYM727411,no,yes,2023-08-05
ORD021318,PAYM173195,no,yes,2023-03-19
ORD017107,PAYM928540,no,yes,2023-12-19
ORD075523,PAYM652586,yes,no,2023-02-28
ORD041857,PAYM772449,yes,no,2023-09-26
ORD029993,PAYM440173,no,yes,2023-05-04
ORD043630,PAYM698479,yes,no,2023-05-17
ORD078926,PAYM230547,yes,no,2023-12-20
ORD052549,PAYM694265,no,yes,2023-07-21
ORD037143,PAYM926659,no,yes,2023-03-20
ORD039794,PAYM432876,no,yes,2023-07-21
ORD041375,PAYM757628,yes,no,2023-09-16
ORD003794,PAYM351361,yes,no,2023-08-18
ORD038004,PAYM513577,no,yes,2023-03-05
ORD053114,PAYM174176,no,yes,2023-08-14
ORD014969,PAYM112267,yes,no,2023-01-17
ORD048531,PAYM844738,yes,no,2023-05-12
ORD031775,PAYM665129,yes,no,2023-09-01
ORD032950,PAYM439206,yes,no,2023-08-26
ORD028104,PAYM517384,no,yes,2023-05-22
ORD059150,PAYM469032,no,yes,2023-11-30
ORD018108,PAYM143181,yes,no,2023-02-22
ORD010710,PAYM765499,no,yes,2023-03-11
ORD010444,PAYM961295,yes,no,2023-12-17
ORD033079,PAYM727143,no,yes,2023-12-18
ORD065846,PAYM816460,no,yes,2023-05-04
ORD063795,PAYM986912,no,yes,2023-02-22
ORD052389,PAYM514241,no,yes,2023-09-18
ORD005792,PAYM947705,no,yes,2023-03-05
ORD047321,PAYM672993,yes,no,2023-10-31
ORD041372,PAYM510859,no,yes,2023-08-02
ORD058203,PAYM476118,yes,no,2023-02-25
ORD043263,PAYM629110,yes,no,2023-08-07
ORD051559,PAYM869916,yes,no,2023-06-29
ORD034530,PAYM857345,no,yes,2023-06-18
ORD040662,PAYM731411,yes,no,2023-01-13
ORD075889,PAYM420770,no,yes,2023-10-13
ORD016849,PAYM720174,no,yes,2023-05-25
ORD003067,PAYM835984,yes,no,2023-02-04
ORD073000,PAYM418993,no,yes,2023-04-01
ORD050523,PAYM227552,no,yes,2023-08-07
ORD071529,PAYM342299,no,yes,2023-12-29
ORD032246,PAYM992459,no,yes,2023-01-29
ORD059173,PAYM468491,no,yes,2023-03-30
ORD034323,PAYM986680,no,yes,2023-01-28
ORD066064,PAYM304601,yes,no,2023-01-10
ORD010114,PAYM901962,no,yes,2023-06-29
ORD003325,PAYM973087,yes,no,2023-02-27
ORD005889,PAYM916765,no,yes,2023-11-09
ORD051086,PAYM623210,yes,no,2023-01-19
ORD007304,PAYM221433,no,yes,2023-03-01
ORD077031,PAYM327170,yes,no,2023-12-26
ORD045744,PAYM175287,yes,no,2023-03-09
ORD004925,PAYM589743,yes,no,2023-12-15
ORD011605,PAYM868939,no,yes,2023-02-07
ORD041575,PAYM531275,no,yes,2023-10-05
ORD059802,PAYM315301,yes,no,2023-09-13
ORD025676,PAYM335307,no,yes,2023-01-10
ORD034769,PAYM350914,yes,no,2023-11-10
ORD051916,PAYM848905,yes,no,2023-05-01
ORD002366,PAYM600648,no,yes,2023-09-15
ORD072344,PAYM775395,no,yes,2023-10-26
ORD043204,PAYM426788,no,yes,2023-08-31
ORD054585,PAYM404776,no,yes,2023-07-23
ORD011057,PAYM184638,no,yes,2023-09-04
ORD036265,PAYM485952,no,yes,2023-05-30
ORD034775,PAYM793772,no,yes,2023-04-06
ORD060594,PAYM426963,yes,no,2023-04-30
ORD075075,PAYM310206,yes,no,2023-09-12
ORD056760,PAYM358251,yes,no,2023-01-24
ORD012170,PAYM401787,yes,no,2023-08-21
ORD012746,PAYM371648,no,yes,2023-03-11
ORD017718,PAYM177755,yes,no,2023-09-10
ORD058410,PAYM318185,yes,no,2023-10-22
ORD083232,PAYM540693,yes,no,2023-09-27
ORD037853,PAYM175462,no,yes,2023-12-28
ORD002917,PAYM205460,no,yes,2023-06-09
ORD015405,PAYM907828,yes,no,2023-06-24
ORD003327,PAYM586280,no,yes,2023-09-10
ORD058698,PAYM369022,no,yes,2023-03-14
ORD022428,PAYM261868,yes,no,2023-12-24
ORD065248,PAYM336767,no,yes,2023-04-07
ORD025171,PAYM416549,yes,no,2023-02-22
ORD077177,PAYM243285,yes,no,2023-01-19
ORD054536,PAYM888211,no,yes,2023-05-07
ORD013165,PAYM597855,yes,no,2023-10-04
ORD019986,PAYM351569,no,yes,2023-05-15
ORD059990,PAYM297258,no,yes,2023-06-30
ORD081081,PAYM955236,yes,no,2023-10-24
ORD040614,PAYM354120,yes,no,2023-08-01
ORD005619,PAYM680926,yes,no,2023-08-31
ORD003720,PAYM675557,no,yes,2023-05-16
ORD010950,PAYM810374,yes,no,2023-10-26
ORD019916,PAYM826510,no,yes,2023-02-06
ORD075404,PAYM757591,no,yes,2023-07-27
ORD071350,PAYM993566,yes,no,2023-08-12
ORD031621,PAYM771329,yes,no,2023-12-20
ORD013170,PAYM840915,yes,no,2023-02-19
ORD012493,PAYM784251,yes,no,2023-02-13
ORD015713,PAYM789058,no,yes,2023-02-03
ORD060124,PAYM736450,no,yes,2023-12-18
ORD057238,PAYM219318,no,yes,2023-11-24
ORD057156,PAYM240342,no,yes,2023-01-21
ORD081075,PAYM439074,no,yes,2023-09-24
ORD052467,PAYM516541,yes,no,2023-05-05
ORD069461,PAYM902342,no,yes,2023-03-27
ORD073243,PAYM778062,yes,no,2023-02-10
ORD079410,PAYM845419,no,yes,2023-12-03
ORD042928,PAYM952126,yes,no,2023-12-08
ORD019013,PAYM444087,no,yes,2023-02-14
ORD072124,PAYM211491,no,yes,2023-10-10
ORD059974,PAYM245656,yes,no,2023-05-28
ORD071334,PAYM272803,yes,no,2023-12-04
ORD025089,PAYM459295,no,yes,2023-05-23
ORD047662,PAYM451648,yes,no,2023-10-30
ORD031655,PAYM947885,yes,no,2023-12-08
ORD037494,PAYM349091,no,yes,2023-07-04
ORD065234,PAYM318668,no,yes,2023-10-15
ORD039899,PAYM186348,yes,no,2023-04-20
ORD009645,PAYM852785,no,yes,2023-11-30
ORD053109,PAYM319730,no,yes,2023-12-10
ORD062953,PAYM307065,yes,no,2023-02-04
ORD062940,PAYM718609,no,yes,2023-08-05
ORD037904,PAYM854067,no,yes,2023-01-31
ORD058504,PAYM399167,no,yes,2023-01-18
ORD039983,PAYM265345,no,yes,2023-09-02
ORD082033,PAYM739236,no,yes,2023-01-05
ORD022259,PAYM546600,no,yes,2023-08-05
ORD048914,PAYM312081,no,yes,2023-06-29
ORD082789,PAYM305900,no,yes,2023-12-10
ORD006784,PAYM187771,no,yes,2023-01-22
ORD039384,PAYM588844,no,yes,2023-12-25
